date_time,subject,subject_count
08/06/2017 22:54, SNP Seats,4
08/06/2017 22:54," ""coalitionofchaos"" OR #coalitionofchaos",2
08/06/2017 22:54," ""exit poll"" OR #exitpoll",971
08/06/2017 22:54," ""for the many"" OR #forthemany",13
08/06/2017 22:54," ""hung parliament"" OR #hungparliament",167
08/06/2017 22:54," ""strong and stable"" OR #strongandstable",46
08/06/2017 22:55, BBC Coverage,42
08/06/2017 22:55, Conservative Seats,33
08/06/2017 22:55, ITV Coverage,6
08/06/2017 22:55, Labour Seats,66
08/06/2017 22:55, SNP Seats,1
08/06/2017 22:55," ""coalitionofchaos"" OR #coalitionofchaos",2
08/06/2017 22:55," ""exit poll"" OR #exitpoll",875
08/06/2017 22:55," ""for the many"" OR #forthemany",16
08/06/2017 22:55," ""hung parliament"" OR #hungparliament",162
08/06/2017 22:55," ""strong and stable"" OR #strongandstable",41
08/06/2017 22:56, BBC Coverage,53
08/06/2017 22:56, Conservative Seats,31
08/06/2017 22:56, ITV Coverage,8
08/06/2017 22:56, Labour Seats,66
08/06/2017 22:56, SNP Seats,4
08/06/2017 22:56," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 22:56," ""exit poll"" OR #exitpoll",781
08/06/2017 22:56," ""for the many"" OR #forthemany",22
08/06/2017 22:56," ""hung parliament"" OR #hungparliament",177
08/06/2017 22:56," ""strong and stable"" OR #strongandstable",27
08/06/2017 22:57, BBC Coverage,31
08/06/2017 22:57, Conservative Seats,43
08/06/2017 22:57, ITV Coverage,7
08/06/2017 22:57, Labour Seats,137
08/06/2017 22:57, SNP Seats,1
08/06/2017 22:57," ""exit poll"" OR #exitpoll",769
08/06/2017 22:57," ""for the many"" OR #forthemany",26
08/06/2017 22:57," ""hung parliament"" OR #hungparliament",186
08/06/2017 22:57," ""strong and stable"" OR #strongandstable",38
08/06/2017 22:58, BBC Coverage,36
08/06/2017 22:58, Conservative Seats,86
08/06/2017 22:58, ITV Coverage,5
08/06/2017 22:58, Labour Seats,100
08/06/2017 22:58, SNP Seats,2
08/06/2017 22:58," ""exit poll"" OR #exitpoll",692
08/06/2017 22:58," ""for the many"" OR #forthemany",12
08/06/2017 22:58," ""hung parliament"" OR #hungparliament",130
08/06/2017 22:58," ""strong and stable"" OR #strongandstable",27
08/06/2017 22:59, BBC Coverage,112
08/06/2017 22:59, Conservative Seats,123
08/06/2017 22:59, ITV Coverage,6
08/06/2017 22:59, Labour Seats,74
08/06/2017 22:59, Lib Dem Seats,2
08/06/2017 22:59, SNP Seats,3
08/06/2017 22:59," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 22:59," ""exit poll"" OR #exitpoll",746
08/06/2017 22:59," ""for the many"" OR #forthemany",19
08/06/2017 22:59," ""hung parliament"" OR #hungparliament",141
08/06/2017 22:59," ""strong and stable"" OR #strongandstable",28
08/06/2017 23:00, BBC Coverage,228
08/06/2017 23:00, Conservative Seats,140
08/06/2017 23:00, ITV Coverage,8
08/06/2017 23:00, Labour Seats,83
08/06/2017 23:00, SNP Seats,1
08/06/2017 23:00," ""exit poll"" OR #exitpoll",1041
08/06/2017 23:00," ""for the many"" OR #forthemany",16
08/06/2017 23:00," ""hung parliament"" OR #hungparliament",183
08/06/2017 23:00," ""strong and stable"" OR #strongandstable",28
08/06/2017 23:01, BBC Coverage,245
08/06/2017 23:01, Conservative Seats,133
08/06/2017 23:01, ITV Coverage,14
08/06/2017 23:01, Labour Seats,68
08/06/2017 23:01, Lib Dem Seats,1
08/06/2017 23:01, SNP Seats,2
08/06/2017 23:01," ""coalitionofchaos"" OR #coalitionofchaos",2
08/06/2017 23:01," ""exit poll"" OR #exitpoll",1005
08/06/2017 23:01," ""for the many"" OR #forthemany",10
08/06/2017 23:01," ""hung parliament"" OR #hungparliament",183
08/06/2017 23:01," ""strong and stable"" OR #strongandstable",35
08/06/2017 23:02, BBC Coverage,144
08/06/2017 23:02, Conservative Seats,103
08/06/2017 23:02, ITV Coverage,9
08/06/2017 23:02, Labour Seats,75
08/06/2017 23:02, Lib Dem Seats,1
08/06/2017 23:02, SNP Seats,1
08/06/2017 23:02," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 23:02," ""exit poll"" OR #exitpoll",960
08/06/2017 23:02," ""for the many"" OR #forthemany",16
08/06/2017 23:02," ""hung parliament"" OR #hungparliament",189
08/06/2017 23:02," ""strong and stable"" OR #strongandstable",29
08/06/2017 23:03, BBC Coverage,180
08/06/2017 23:03, Conservative Seats,104
08/06/2017 23:03, ITV Coverage,10
08/06/2017 23:03, Labour Seats,70
08/06/2017 23:03, SNP Seats,4
08/06/2017 23:03," ""coalitionofchaos"" OR #coalitionofchaos",3
08/06/2017 23:03," ""exit poll"" OR #exitpoll",834
08/06/2017 23:03," ""for the many"" OR #forthemany",20
08/06/2017 23:03," ""hung parliament"" OR #hungparliament",185
08/06/2017 23:03," ""strong and stable"" OR #strongandstable",43
08/06/2017 23:04, BBC Coverage,116
08/06/2017 23:04, Conservative Seats,81
08/06/2017 23:04, ITV Coverage,6
08/06/2017 23:04, Labour Seats,86
08/06/2017 23:04," ""exit poll"" OR #exitpoll",831
08/06/2017 23:04," ""for the many"" OR #forthemany",14
08/06/2017 23:04," ""hung parliament"" OR #hungparliament",201
08/06/2017 23:04," ""strong and stable"" OR #strongandstable",29
08/06/2017 23:05, BBC Coverage,240
08/06/2017 23:05, Conservative Seats,68
08/06/2017 23:05, ITV Coverage,10
08/06/2017 23:05, Labour Seats,93
08/06/2017 23:05," ""exit poll"" OR #exitpoll",788
08/06/2017 23:05," ""for the many"" OR #forthemany",15
08/06/2017 23:05," ""hung parliament"" OR #hungparliament",169
08/06/2017 23:05," ""strong and stable"" OR #strongandstable",28
08/06/2017 23:06, BBC Coverage,266
08/06/2017 23:06, Conservative Seats,46
08/06/2017 23:06, ITV Coverage,6
08/06/2017 23:06, Labour Seats,80
08/06/2017 23:06," ""exit poll"" OR #exitpoll",832
08/06/2017 23:06," ""for the many"" OR #forthemany",11
08/06/2017 23:06," ""hung parliament"" OR #hungparliament",172
08/06/2017 23:06," ""strong and stable"" OR #strongandstable",31
08/06/2017 23:07, BBC Coverage,242
08/06/2017 23:07, Conservative Seats,64
08/06/2017 23:07, ITV Coverage,9
08/06/2017 23:07, Labour Seats,81
08/06/2017 23:07, SNP Seats,3
08/06/2017 23:07," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 23:07," ""exit poll"" OR #exitpoll",798
08/06/2017 23:07," ""for the many"" OR #forthemany",13
08/06/2017 23:07," ""hung parliament"" OR #hungparliament",226
08/06/2017 23:07," ""strong and stable"" OR #strongandstable",29
08/06/2017 23:08, BBC Coverage,171
08/06/2017 23:08, Conservative Seats,41
08/06/2017 23:08, ITV Coverage,12
08/06/2017 23:08, Labour Seats,92
08/06/2017 23:08," ""exit poll"" OR #exitpoll",747
08/06/2017 23:08," ""for the many"" OR #forthemany",15
08/06/2017 23:08," ""hung parliament"" OR #hungparliament",200
08/06/2017 23:08," ""strong and stable"" OR #strongandstable",28
08/06/2017 23:09, BBC Coverage,136
08/06/2017 23:09, Conservative Seats,50
08/06/2017 23:09, ITV Coverage,3
08/06/2017 23:09, Labour Seats,80
08/06/2017 23:09," ""exit poll"" OR #exitpoll",744
08/06/2017 23:09," ""for the many"" OR #forthemany",12
08/06/2017 23:09," ""hung parliament"" OR #hungparliament",170
08/06/2017 23:09," ""strong and stable"" OR #strongandstable",29
08/06/2017 23:10, BBC Coverage,127
08/06/2017 23:10, Conservative Seats,24
08/06/2017 23:10, ITV Coverage,4
08/06/2017 23:10, Labour Seats,206
08/06/2017 23:10, SNP Seats,2
08/06/2017 23:10," ""exit poll"" OR #exitpoll",745
08/06/2017 23:10," ""for the many"" OR #forthemany",12
08/06/2017 23:10," ""hung parliament"" OR #hungparliament",163
08/06/2017 23:10," ""strong and stable"" OR #strongandstable",35
08/06/2017 23:11, BBC Coverage,115
08/06/2017 23:11, Conservative Seats,40
08/06/2017 23:11, ITV Coverage,3
08/06/2017 23:11, Labour Seats,182
08/06/2017 23:11, Lib Dem Seats,1
08/06/2017 23:11," ""exit poll"" OR #exitpoll",641
08/06/2017 23:11," ""for the many"" OR #forthemany",19
08/06/2017 23:11," ""hung parliament"" OR #hungparliament",163
08/06/2017 23:11," ""strong and stable"" OR #strongandstable",32
08/06/2017 23:12, BBC Coverage,104
08/06/2017 23:12, Conservative Seats,50
08/06/2017 23:12, ITV Coverage,6
08/06/2017 23:12, Labour Seats,150
08/06/2017 23:12," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 23:12," ""exit poll"" OR #exitpoll",695
08/06/2017 23:12," ""for the many"" OR #forthemany",8
08/06/2017 23:12," ""hung parliament"" OR #hungparliament",177
08/06/2017 23:12," ""strong and stable"" OR #strongandstable",33
08/06/2017 23:13, BBC Coverage,105
08/06/2017 23:13, Conservative Seats,36
08/06/2017 23:13, ITV Coverage,6
08/06/2017 23:13, Labour Seats,115
08/06/2017 23:13, SNP Seats,1
08/06/2017 23:13," ""coalitionofchaos"" OR #coalitionofchaos",2
08/06/2017 23:13," ""exit poll"" OR #exitpoll",678
08/06/2017 23:13," ""for the many"" OR #forthemany",22
08/06/2017 23:13," ""hung parliament"" OR #hungparliament",159
08/06/2017 23:13," ""strong and stable"" OR #strongandstable",26
08/06/2017 23:14, BBC Coverage,120
08/06/2017 23:14, Conservative Seats,47
08/06/2017 23:14, ITV Coverage,8
08/06/2017 23:14, Labour Seats,144
08/06/2017 23:14, SNP Seats,1
08/06/2017 23:14," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 23:14," ""exit poll"" OR #exitpoll",664
08/06/2017 23:14," ""for the many"" OR #forthemany",9
08/06/2017 23:14," ""hung parliament"" OR #hungparliament",160
08/06/2017 23:14," ""strong and stable"" OR #strongandstable",22
08/06/2017 23:15, BBC Coverage,106
08/06/2017 23:15, Conservative Seats,40
08/06/2017 23:15, ITV Coverage,7
08/06/2017 23:15, Labour Seats,142
08/06/2017 23:15, Lib Dem Seats,1
08/06/2017 23:15, SNP Seats,1
08/06/2017 23:15," ""coalitionofchaos"" OR #coalitionofchaos",2
08/06/2017 23:15," ""exit poll"" OR #exitpoll",665
08/06/2017 23:15," ""for the many"" OR #forthemany",13
08/06/2017 23:15," ""hung parliament"" OR #hungparliament",207
08/06/2017 23:15," ""strong and stable"" OR #strongandstable",31
08/06/2017 23:16, BBC Coverage,120
08/06/2017 23:16, Conservative Seats,46
08/06/2017 23:16, ITV Coverage,6
08/06/2017 23:16, Labour Seats,126
08/06/2017 23:16, SNP Seats,1
08/06/2017 23:16," ""coalitionofchaos"" OR #coalitionofchaos",2
08/06/2017 23:16," ""exit poll"" OR #exitpoll",704
08/06/2017 23:16," ""for the many"" OR #forthemany",13
08/06/2017 23:16," ""hung parliament"" OR #hungparliament",220
08/06/2017 23:16," ""strong and stable"" OR #strongandstable",43
08/06/2017 23:17, BBC Coverage,97
08/06/2017 23:17, Conservative Seats,37
08/06/2017 23:17, ITV Coverage,11
08/06/2017 23:17, Labour Seats,102
08/06/2017 23:17, Lib Dem Seats,1
08/06/2017 23:17, SNP Seats,2
08/06/2017 23:17," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 23:17," ""exit poll"" OR #exitpoll",713
08/06/2017 23:17," ""for the many"" OR #forthemany",18
08/06/2017 23:17," ""hung parliament"" OR #hungparliament",203
08/06/2017 23:17," ""strong and stable"" OR #strongandstable",37
08/06/2017 23:18, BBC Coverage,78
08/06/2017 23:18, Conservative Seats,26
08/06/2017 23:18, ITV Coverage,16
08/06/2017 23:18, Labour Seats,109
08/06/2017 23:18, SNP Seats,1
08/06/2017 23:18," ""exit poll"" OR #exitpoll",670
08/06/2017 23:18," ""for the many"" OR #forthemany",12
08/06/2017 23:18," ""hung parliament"" OR #hungparliament",194
08/06/2017 23:18," ""strong and stable"" OR #strongandstable",53
08/06/2017 23:19, BBC Coverage,67
08/06/2017 23:19, Conservative Seats,27
08/06/2017 23:19, ITV Coverage,7
08/06/2017 23:19, Labour Seats,109
08/06/2017 23:19, Lib Dem Seats,1
08/06/2017 23:19, SNP Seats,1
08/06/2017 23:19," ""exit poll"" OR #exitpoll",544
08/06/2017 23:19," ""for the many"" OR #forthemany",9
08/06/2017 23:19," ""hung parliament"" OR #hungparliament",185
08/06/2017 23:19," ""strong and stable"" OR #strongandstable",49
08/06/2017 23:20, BBC Coverage,64
08/06/2017 23:20, Conservative Seats,30
08/06/2017 23:20, ITV Coverage,10
08/06/2017 23:20, Labour Seats,88
08/06/2017 23:20, SNP Seats,2
08/06/2017 23:20," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 23:20," ""exit poll"" OR #exitpoll",598
08/06/2017 23:20," ""for the many"" OR #forthemany",14
08/06/2017 23:20," ""hung parliament"" OR #hungparliament",163
08/06/2017 23:20," ""strong and stable"" OR #strongandstable",36
08/06/2017 23:21, BBC Coverage,78
08/06/2017 23:21, Conservative Seats,31
08/06/2017 23:21, ITV Coverage,6
08/06/2017 23:21, Labour Seats,75
08/06/2017 23:21, SNP Seats,2
08/06/2017 23:21," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 23:21," ""exit poll"" OR #exitpoll",626
08/06/2017 23:21," ""for the many"" OR #forthemany",20
08/06/2017 23:21," ""hung parliament"" OR #hungparliament",199
08/06/2017 23:21," ""strong and stable"" OR #strongandstable",42
08/06/2017 23:22, BBC Coverage,89
08/06/2017 23:22, Conservative Seats,29
08/06/2017 23:22, ITV Coverage,7
08/06/2017 23:22, Labour Seats,72
08/06/2017 23:22," ""coalitionofchaos"" OR #coalitionofchaos",2
08/06/2017 23:22," ""exit poll"" OR #exitpoll",652
08/06/2017 23:22," ""for the many"" OR #forthemany",12
08/06/2017 23:22," ""hung parliament"" OR #hungparliament",162
08/06/2017 23:22," ""strong and stable"" OR #strongandstable",59
08/06/2017 23:23, BBC Coverage,80
08/06/2017 23:23, Conservative Seats,32
08/06/2017 23:23, ITV Coverage,5
08/06/2017 23:23, Labour Seats,71
08/06/2017 23:23, Lib Dem Seats,1
08/06/2017 23:23, SNP Seats,2
08/06/2017 23:23," ""exit poll"" OR #exitpoll",686
08/06/2017 23:23," ""for the many"" OR #forthemany",12
08/06/2017 23:23," ""hung parliament"" OR #hungparliament",175
08/06/2017 23:23," ""strong and stable"" OR #strongandstable",48
08/06/2017 23:24, BBC Coverage,70
08/06/2017 23:24, Conservative Seats,23
08/06/2017 23:24, ITV Coverage,8
08/06/2017 23:24, Labour Seats,69
08/06/2017 23:24," ""exit poll"" OR #exitpoll",657
08/06/2017 23:24," ""for the many"" OR #forthemany",10
08/06/2017 23:24," ""hung parliament"" OR #hungparliament",168
08/06/2017 23:24," ""strong and stable"" OR #strongandstable",36
08/06/2017 23:25, BBC Coverage,96
08/06/2017 23:25, Conservative Seats,44
08/06/2017 23:25, ITV Coverage,7
08/06/2017 23:25, Labour Seats,60
08/06/2017 23:25," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 23:25," ""exit poll"" OR #exitpoll",768
08/06/2017 23:25," ""for the many"" OR #forthemany",10
08/06/2017 23:25," ""hung parliament"" OR #hungparliament",173
08/06/2017 23:25," ""strong and stable"" OR #strongandstable",38
08/06/2017 23:26, BBC Coverage,80
08/06/2017 23:26, Conservative Seats,29
08/06/2017 23:26, ITV Coverage,1
08/06/2017 23:26, Labour Seats,69
08/06/2017 23:26, Lib Dem Seats,1
08/06/2017 23:26, SNP Seats,1
08/06/2017 23:26," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 23:26," ""exit poll"" OR #exitpoll",814
08/06/2017 23:26," ""for the many"" OR #forthemany",6
08/06/2017 23:26," ""hung parliament"" OR #hungparliament",205
08/06/2017 23:26," ""strong and stable"" OR #strongandstable",39
08/06/2017 23:27, BBC Coverage,56
08/06/2017 23:27, Conservative Seats,63
08/06/2017 23:27, ITV Coverage,6
08/06/2017 23:27, Labour Seats,64
08/06/2017 23:27," ""coalitionofchaos"" OR #coalitionofchaos",2
08/06/2017 23:27," ""exit poll"" OR #exitpoll",690
08/06/2017 23:27," ""for the many"" OR #forthemany",7
08/06/2017 23:27," ""hung parliament"" OR #hungparliament",185
08/06/2017 23:27," ""strong and stable"" OR #strongandstable",33
08/06/2017 23:28, BBC Coverage,70
08/06/2017 23:28, Conservative Seats,63
08/06/2017 23:28, ITV Coverage,6
08/06/2017 23:28, Labour Seats,54
08/06/2017 23:28, SNP Seats,1
08/06/2017 23:28," ""coalitionofchaos"" OR #coalitionofchaos",3
08/06/2017 23:28," ""exit poll"" OR #exitpoll",743
08/06/2017 23:28," ""for the many"" OR #forthemany",11
08/06/2017 23:28," ""hung parliament"" OR #hungparliament",183
08/06/2017 23:28," ""strong and stable"" OR #strongandstable",29
08/06/2017 23:29, BBC Coverage,63
08/06/2017 23:29, Conservative Seats,88
08/06/2017 23:29, ITV Coverage,2
08/06/2017 23:29, Labour Seats,60
08/06/2017 23:29, Lib Dem Seats,1
08/06/2017 23:29, SNP Seats,4
08/06/2017 23:29," ""coalitionofchaos"" OR #coalitionofchaos",10
08/06/2017 23:29," ""exit poll"" OR #exitpoll",767
08/06/2017 23:29," ""for the many"" OR #forthemany",9
08/06/2017 23:29," ""hung parliament"" OR #hungparliament",174
08/06/2017 23:29," ""strong and stable"" OR #strongandstable",39
08/06/2017 23:30, BBC Coverage,77
08/06/2017 23:30, Conservative Seats,89
08/06/2017 23:30, ITV Coverage,8
08/06/2017 23:30, Labour Seats,58
08/06/2017 23:30, SNP Seats,3
08/06/2017 23:30," ""coalitionofchaos"" OR #coalitionofchaos",5
08/06/2017 23:30," ""exit poll"" OR #exitpoll",885
08/06/2017 23:30," ""for the many"" OR #forthemany",18
08/06/2017 23:30," ""hung parliament"" OR #hungparliament",175
08/06/2017 23:30," ""strong and stable"" OR #strongandstable",20
08/06/2017 23:31, BBC Coverage,52
08/06/2017 23:31, Conservative Seats,87
08/06/2017 23:31, ITV Coverage,14
08/06/2017 23:31, Labour Seats,56
08/06/2017 23:31, SNP Seats,1
08/06/2017 23:31," ""coalitionofchaos"" OR #coalitionofchaos",8
08/06/2017 23:31," ""exit poll"" OR #exitpoll",778
08/06/2017 23:31," ""for the many"" OR #forthemany",13
08/06/2017 23:31," ""hung parliament"" OR #hungparliament",184
08/06/2017 23:31," ""strong and stable"" OR #strongandstable",24
08/06/2017 23:32, BBC Coverage,63
08/06/2017 23:32, Conservative Seats,77
08/06/2017 23:32, ITV Coverage,7
08/06/2017 23:32, Labour Seats,48
08/06/2017 23:32, SNP Seats,3
08/06/2017 23:32," ""coalitionofchaos"" OR #coalitionofchaos",2
08/06/2017 23:32," ""exit poll"" OR #exitpoll",816
08/06/2017 23:32," ""for the many"" OR #forthemany",11
08/06/2017 23:32," ""hung parliament"" OR #hungparliament",181
08/06/2017 23:32," ""strong and stable"" OR #strongandstable",21
08/06/2017 23:33, BBC Coverage,73
08/06/2017 23:33, Conservative Seats,65
08/06/2017 23:33, ITV Coverage,8
08/06/2017 23:33, Labour Seats,53
08/06/2017 23:33, Lib Dem Seats,1
08/06/2017 23:33, SNP Seats,6
08/06/2017 23:33," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 23:33," ""exit poll"" OR #exitpoll",901
08/06/2017 23:33," ""for the many"" OR #forthemany",19
08/06/2017 23:33," ""hung parliament"" OR #hungparliament",225
08/06/2017 23:33," ""strong and stable"" OR #strongandstable",30
08/06/2017 23:34, BBC Coverage,67
08/06/2017 23:34, Conservative Seats,109
08/06/2017 23:34, ITV Coverage,16
08/06/2017 23:34, Labour Seats,39
08/06/2017 23:34," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 23:34," ""exit poll"" OR #exitpoll",953
08/06/2017 23:34," ""for the many"" OR #forthemany",16
08/06/2017 23:34," ""hung parliament"" OR #hungparliament",195
08/06/2017 23:34," ""strong and stable"" OR #strongandstable",44
08/06/2017 23:35, BBC Coverage,71
08/06/2017 23:35, Conservative Seats,76
08/06/2017 23:35, ITV Coverage,5
08/06/2017 23:35, Labour Seats,42
08/06/2017 23:35, SNP Seats,1
08/06/2017 23:35," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 23:35," ""exit poll"" OR #exitpoll",950
08/06/2017 23:35," ""for the many"" OR #forthemany",14
08/06/2017 23:35," ""hung parliament"" OR #hungparliament",208
08/06/2017 23:35," ""strong and stable"" OR #strongandstable",36
08/06/2017 23:36, BBC Coverage,53
08/06/2017 23:36, Conservative Seats,83
08/06/2017 23:36, ITV Coverage,7
08/06/2017 23:36, Labour Seats,45
08/06/2017 23:36," ""coalitionofchaos"" OR #coalitionofchaos",3
08/06/2017 23:36," ""exit poll"" OR #exitpoll",899
08/06/2017 23:36," ""for the many"" OR #forthemany",10
08/06/2017 23:36," ""hung parliament"" OR #hungparliament",193
08/06/2017 23:36," ""strong and stable"" OR #strongandstable",23
08/06/2017 23:37, BBC Coverage,39
08/06/2017 23:37, Conservative Seats,77
08/06/2017 23:37, ITV Coverage,8
08/06/2017 23:37, Labour Seats,33
08/06/2017 23:37, SNP Seats,2
08/06/2017 23:37," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 23:37," ""exit poll"" OR #exitpoll",799
08/06/2017 23:37," ""for the many"" OR #forthemany",13
08/06/2017 23:37," ""hung parliament"" OR #hungparliament",198
08/06/2017 23:37," ""strong and stable"" OR #strongandstable",28
08/06/2017 23:38, BBC Coverage,50
08/06/2017 23:38, Conservative Seats,79
08/06/2017 23:38, ITV Coverage,2
08/06/2017 23:38, Labour Seats,29
08/06/2017 23:38, SNP Seats,3
08/06/2017 23:38," ""coalitionofchaos"" OR #coalitionofchaos",2
08/06/2017 23:38," ""exit poll"" OR #exitpoll",701
08/06/2017 23:38," ""for the many"" OR #forthemany",7
08/06/2017 23:38," ""hung parliament"" OR #hungparliament",161
08/06/2017 23:38," ""strong and stable"" OR #strongandstable",22
08/06/2017 23:39, BBC Coverage,40
08/06/2017 23:39, Conservative Seats,80
08/06/2017 23:39, ITV Coverage,5
08/06/2017 23:39, Labour Seats,46
08/06/2017 23:39, SNP Seats,4
08/06/2017 23:39," ""coalitionofchaos"" OR #coalitionofchaos",1
08/06/2017 23:39," ""exit poll"" OR #exitpoll",696
